PM10;PM2-5;O3;CO;NO2;SO2
26,2;22;0,9;0,7;13,9;1,9
50,5;29;1,7;0,6;14,5;3
53,7;35;4,1;0,5;14,9;10,3
54,3;38;8,7;0,4;13,3;7,1
39,6;23;12,5;0,4;12,7;1,5
38,7;9;16,7;0,3;10,1;0,8
28,9;5;19;0,2;8,4;0,8
21,8;4;18,9;0,3;8,9;0,7
32,4;3;20;0,5;18,4;1,2
33,4;17;18,7;0,4;16,9;1,2
37,9;25;14,8;0,4;15,3;1
37,6;20;13,6;0,4;14,8;0,9
31;16;9,5;0,6;19,6;0,8
25,5;18;4,8;0,7;22,3;0,8
34,1;21;6,3;0,5;18,7;0,8
26,2;15;5,2;0,5;16,2;0,7
26,7;20;1,3;0,5;19,5;0,8
29,5;15;0,7;0,5;20,1;0,8
36,6;26;0,6;0,6;19,3;0,8
31,9;17;0,8;0,5;16,2;0,8
22,5;11;1;0,4;15,2;0,9
17,3;8;0,9;0,4;14,7;0,9
15;15;0,9;0,4;17,6;2
23;23;0,8;0,5;18,1;3,5
31,6;23;1;0,6;17,7;3,9
43,9;19;2,9;0,5;15,7;6,5
46,2;19;7,2;0,5;15,9;4,4
34,3;14;15,4;0,4;14,6;2,5
25,5;11;22,7;0,3;11,9;2
19,4;9;25,5;0,3;10,7;1,7
24,9;12;22,8;0,3;10,4;1,2
19,1;10;19,9;0,3;12,4;1,1
25,7;9;22;0,3;11;1,1
19,1;6;15,1;0,4;23;1
21,6;9;5,6;0,8;34,8;0,9
22,7;13;2,6;1,1;33,7;1
25,5;20;1,3;1;30,9;0,9
28,8;20;0,8;1,1;28,2;0,9
23;23;1,1;1;25,9;0,8
36,4;29;4,9;0,7;20,6;0,7
46,6;17;4;0,5;17,3;0,7
34,8;15;2,1;0,4;20;0,7
25,6;16;5,4;0,5;17,7;0,5
18,6;16;7,6;0,5;17,4;0,6
21,8;12;13,5;0,4;11,8;0,5
20,5;7;7,9;0,4;16,4;0,5
14,8;5;4,6;0,6;20,9;0,6
0;17;1,5;0,5;20,9;0,6
9,9;9;2,6;0,7;25,1;0,6
20,8;18;4,7;0,9;26,5;0,7
15,3;15;7,8;0,9;25,6;0,8
17;17;15,5;0,7;21,1;0,8
14,2;12;20,3;0,5;13,4;0,6
13,7;6;23;0,4;9,2;0,6
10,4;0;26,8;0,3;8,6;0,6
8,2;3;21,8;0,3;7;0,6
8,1;3;24,9;0,3;6;0,6
18,1;3;21;0,3;5,9;0,6
13,4;4;18,8;0,3;6,8;0,6
9,4;3;17;0,3;10;0,7
9,8;5;15,3;0,3;9,9;0,7
9;9;10,5;0,5;14,2;0,7
10,9;9;7,2;0,5;16;0,6
9,4;9;4,6;0,4;15;0,6
9;9;2,8;0,4;13,9;0,6
9,3;8;3,5;0,4;13,4;0,5
19,9;6;2,4;0,4;14,2;0,8
22,5;15;1,3;0,5;18,5;0,8
21,9;12;1,4;0,5;16,6;0,8
26,1;11;3,7;0,4;13,3;0,9
19;12;2,3;0,4;16,9;1
18,9;12;1,3;0,5;16,1;1,1
18,6;16;1,9;0,6;18,9;1,6
42,4;22;5,5;0,5;17;2,1
38,8;20;10,5;0,5;15;1,6
35,1;13;14;0,5;13,4;1,6
27,9;15;15,8;0,4;14,4;1,9
34,3;17;9,9;0,7;24;1
24,7;13;8,3;0,8;29,4;1,1
33;22;8;1;31,5;1,8
41;16;14,1;0,7;26,3;3,1
32,5;24;15,5;0,6;23;2,9
23,1;21;11,8;0,6;23,3;1,9
29,1;28;6,2;0,7;24,8;1,3
0;28;2,7;0,9;25,7;1,1
27,2;15;5,9;0,6;16,9;1
28,3;27;3;0,7;25,7;0,9
26;21;8,8;0,5;20;0,8
21,2;8;12,4;0,4;12,4;0,8
30,2;10;11,6;0,4;12,5;0,8
24,5;6;9,6;0,5;13,3;0,6
17,3;13;1,7;0,5;17,5;0,6
20,6;13;1,6;0,5;17,6;0,5
15;15;1,2;0,5;18,6;0,6
0;20;1;0,5;17,7;0,5
0;25;0,6;0,7;19,8;0,7
0;26;1,4;0,8;19,3;0,7
25;23;6,6;0,6;16,6;1,7
19,9;8;15,1;0,4;0;0,8
16;0;18,9;0,4;0;0
14,8;13;0;0;0;1,6
13;13;0;0,4;31,5;0,7
0;22;28,9;0,5;25,8;1,1
0;20;24;0,5;0;0,9
28,9;17;16;0,5;0;0,9
27,1;11;14,4;0,5;20,5;1
35,1;14;14,7;0,5;0;0,9
0;31;6,2;0,8;29,5;0,9
0;33;1,2;1;31,6;1
30;30;0,7;1;30,6;1,6
34,6;0;1,7;0,8;32,9;4
0;32;2,4;0,8;31,5;3,6
43,8;31;1,1;0,8;31,2;3,2
38;35;1,3;0,7;28,4;2,7
41,1;28;1,1;0,7;25,5;1,5
46;20;1,3;0,6;23;1,2
33,8;23;2,8;0,5;19,9;1,4
39,1;20;5,1;0,4;0;1,9
28,5;10;6;0,3;0;1,5
20,9;16;4,5;0,4;19,3;1,9
15,4;14;3,4;0,6;21,8;2,1
16;16;5,8;0,5;18,2;1,5
14;14;7,8;0,5;16,7;1,9
12,1;11;11,9;0,4;13,3;2,2
9,6;6;15,9;0,4;13,1;0,9
7,5;4;19,5;0,4;12,2;0,7
5,7;1;20,3;0,4;11,2;0,7
4,4;0;18,5;0,5;13,2;0,6
7,4;2;19,3;0,4;12,5;0,6
6,2;4;20,5;0,4;12,3;0,6
10,2;6;22,3;0,4;12;0,6
9;9;15,8;0,5;0;0,8
10;10;7,7;0,6;0;0,7
13,6;12;5,1;0,6;0;0,6
22;18;2,4;0,7;18,9;0,6
30,7;25;1,3;0,7;22,3;0,7
23,2;16;0,6;0,7;19,8;0,7
22,9;15;0,5;0,8;20,2;0,7
34,3;14;0,6;0,8;18,8;0,9
27,7;12;0,6;0,8;16,7;0,9
33,2;12;0,3;0,8;14,2;0,8
26,4;13;0;0,7;13,2;0,8
19,9;16;0;0,7;14,4;0,8
36,9;20;0,6;0,8;18;0,9
37,3;20;1,1;0,9;15,5;1,2
50;18;4,9;0,7;15;4,7
36,9;7;11,5;0,5;14,9;2
26,3;3;18,7;0,4;9,9;0,8
19,6;4;20,3;0,3;0;0,8
14,5;4;20,2;0,3;0;1
15;15;20,6;0,4;0;1,2
24,1;12;24,7;0,5;13,3;1,4
35,8;14;32,8;0,4;0;1,3
34,1;18;30,3;0,4;0;1,1
24,4;9;27,8;0,3;0;1,1
27,2;11;24;0,3;0;1
19,5;15;12,6;0,5;17,6;1
16;16;8,1;0,6;16,8;1
13;5;10,6;0,4;0;0,9
21;6;10,2;0,4;0;0,9
16,2;11;7;0,4;13,1;0,8
13;8;10,6;0,4;0;0,8
9,3;6;12,4;0,3;0;0,6
7,1;7;11,8;0,3;0;0,5
6;6;10,2;0,3;0;0,6
8,3;6;8,1;0,3;0;0,6
11,6;11;8,5;0,3;0;0,7
11;11;7,1;0,4;11,2;0,6
13,9;8;7,5;0,4;11,5;0,7
16;8;11,3;0,3;9,1;1,4
11,9;5;13,7;0,3;8,2;1,2
8,8;8;16,1;0,3;7,9;0,9
10;10;16,5;0,3;8,9;0,7
7,9;6;18,1;0,4;0;0,7
7,5;6;20,4;0,4;0;0,8
11,6;6;22,4;0,3;0;0,7
23,8;4;20,6;0,3;0;0,7
18,3;7;17;0,3;0;0,7
14;14;12,9;0,5;14;0,8
0;15;11,7;0,5;14;0,7
0;19;4,8;0,7;17,7;0,8
0;18;1;1,1;22,7;0,8
24,1;14;1,6;0,8;21,1;0,8
25,7;13;1,5;0,7;18,7;0,7
27,6;8;8,7;0,4;12,4;0,6
20,1;3;11;0,3;0;0,6
19;2;11,2;0,3;0;0,6
13,8;2;10,3;0,3;0;0,7
11,4;6;7,7;0,3;0;0,7
8,9;4;6,9;0,3;11,6;0,7
6,8;6;3,6;0,4;17,6;1
0;16;1;0,5;20;1
0;20;1,2;0,9;20,1;0,9
16,1;13;4,5;0,6;17,7;1,5
11,9;9;12,7;0,5;14,6;1,1
9,5;4;20,5;0,4;10,9;0,7
14;0;22,9;0,3;10,1;0,6
11,5;0;22,7;0,3;10,2;0,7
0;18;19,7;0,5;17,8;1,3
22,3;18;21,7;0,5;16,8;1,3
32,9;19;25,3;0,5;0;1,1
23,2;15;21,1;0,5;16,2;1,1
28,1;12;12,7;0,5;19;0,9
25,8;13;13,8;0,4;14,8;0,9
28,5;16;5,3;0,7;24,5;0,9
29;8;9,5;0,5;16,4;0,7
34,4;16;4,4;0,5;19,1;0,8
38,5;8;5,2;0,4;15,4;0,7
27,7;8;3,6;0,4;19,7;1,1
28,3;5;3,8;0,4;16,4;1,5
20;12;1,8;0,4;19,3;1,1
30,9;8;1,8;0,4;15,3;1
29,1;6;4,4;0,3;11,5;0,8
21,1;7;4,4;0,3;11,6;0,7
21,6;6;3,1;0,3;15,8;0,8
23,3;14;2;0,4;19,1;0,8
20,5;10;2,9;0,5;18;0,8
14,6;8;8,2;0,5;15,7;0,6
22;10;8,4;0,5;17,6;0,9
15,7;9;11,8;0,6;19,1;1
28,9;6;17,5;0,4;13;0,8
29,5;3;17,4;0,4;12,5;0,8
21,9;6;18,7;0,3;9,6;0,7
28;4;19,2;0,3;0;0,8
37,1;6;19;0,3;8,4;0,7
27,2;11;17,3;0,3;12,1;0,8
26,6;7;20,6;0,3;11,8;0,9
29,8;8;16,6;0,3;0;1
22,6;10;12,5;0,3;0;0,8
21,3;7;12,1;0,3;0;0,8
19;19;6,5;0,4;17,1;0,8
31,9;13;3,5;0,4;18,9;1,8
47,1;8;1,4;0,4;20,5;7,8
37,3;11;2,2;0,3;19,2;5,4
35,4;11;2,6;0,4;18,1;3
26,1;13;2,1;0,3;17,3;3,1
35,4;9;1,9;0,3;16,8;2,8
25,1;8;3,3;0,3;14,5;2
21,2;6;2,9;0,3;16,7;1,9
20,3;15;1,2;0,4;18,3;1,5
31,5;16;3,1;0,5;17,2;3
36,3;9;9,3;0,4;13,3;1,5
37,7;8;14;0,4;12,8;0,9
33,7;9;15,8;0,4;11,3;0,9
29,7;7;16,5;0,4;10,3;0,8
33,1;6;17,5;0,3;9,2;0,7
23,5;5;18,4;0,3;7,8;0,8
24,6;5;17,7;0,3;8,3;0,7
29,2;5;17;0,3;8,6;0,8
27;6;13,9;0,4;13,2;0,8
29,8;6;13,6;0,4;13,6;0,9
37,2;6;9,5;0,5;18;0,9
28,2;9;8,9;0,5;17,7;1
34,1;10;10;0,4;15;0,9
25,3;14;9,9;0,4;14,6;0,8
37;13;5,6;0,5;18;2,3
45;15;2,7;0,4;20,2;5,5
39,3;13;1,7;0,4;19,7;3,6
30,9;10;2;0,4;19,2;2,3
26;2;13;0,3;10,9;0,8
28,8;0;16,2;0,3;0;1
21,5;3;12,8;0,3;0;1,1
16,4;16;3,8;0,4;17,8;2,4
32,3;18;2;0,5;20,3;1,7
27,4;20;3,1;0,5;20,7;1,6
51,3;16;4,8;0,5;18,6;3,8
53,8;16;9,5;0,4;15,5;2,9
60,4;0;13,7;0,4;0;0,6
46,9;4;16,5;0,3;0;0
37,5;12;0;0;0;0,5
37,3;7;0;0,3;6,7;0,2
36,9;3;19;0,3;7,4;0,6
30,6;3;19,8;0,3;8,1;0,6
29,5;10;16,9;0,3;10,5;0,6
26,2;8;14,5;0,3;10,9;0,6
19,8;6;12,9;0,4;11,7;0,6
26;5;12,5;0,4;11,6;0,6
34,7;6;10,9;0,4;12,5;0,7
25,2;6;9,4;0,4;13,2;0,6
38,2;6;4,6;0,5;18,4;0,6
40;6;7,9;0,4;15;0,6
28,5;4;6,5;0,4;15,4;0,7
31,3;6;1,6;0,5;18,4;1,4
28,1;12;1,5;0,5;19,1;1,7
25,7;9;1,6;0,4;16,9;1,9
26,3;6;5,5;0,4;14,4;1,7
18,5;4;9,3;0,3;13,8;0,7
19,8;12;2,7;0,4;17,9;0,9
21,4;17;3;0,5;16,7;0,9
35,4;8;8,9;0,4;13;0,7
25,9;11;14,2;0,3;8,4;0,6
26,6;6;14,7;0,3;7,6;0,6
34,6;3;15,9;0,3;7,7;0,6
24,8;3;15,8;0,4;9,5;0,6
23;5;15,9;0,4;9,9;0,6
17,5;7;15,9;0,4;9,8;0,6
28,4;5;17;0,4;9,3;0,6
21,6;8;16;0,4;9,4;0,6
17,5;5;15,7;0,4;9,3;0,6
18,1;4;13,2;0,4;10,7;0,6
17,5;10;9,2;0,5;15,4;0,7
20;20;5,6;0,6;17,2;0,6
33,7;11;3,7;0,6;16,5;1,4
41,7;16;1,2;0,6;18,8;4,4
44,2;15;0,8;0,6;19,6;6,4
47,6;19;0,7;0,6;18,9;4,4
38,8;16;0,8;0,6;18,1;2,5
30,5;13;2,4;0,5;14,9;1
29,3;11;2,5;0,4;14,5;1,1
40,9;10;1,3;0,4;16,1;2
30,3;11;0,8;0,4;16;1,7
22,2;21;0,7;0,5;15,9;1,6
18;18;1,7;0,5;14,2;1,9
25,6;10;7,1;0,4;11,4;5,8
18,6;7;13,3;0,3;8,5;2
17,2;3;15;0,3;7,7;1,6
13,7;6;17,1;0,3;6,5;0,6
11;5;17,8;0,3;6;0,5
19,8;5;17,4;0,3;5,8;0,4
15,5;2;17,8;0,3;0;0,5
24,3;1;18;0,3;0;0,5
18;1;16,4;0,3;5,6;0,4
14,2;0;16,2;0,3;6,4;0,5
10,7;2;14;0,4;8,6;0,5
8,5;3;10,4;0,4;11,5;0,5
10;10;6,6;0,5;13,1;0,6
17,9;12;3,3;0,5;13,2;0,5
25,8;21;3,4;0,6;13,2;0,6
31,3;20;1,4;0,8;19;0,6
36,2;16;0,9;0,7;15,6;0,8
42,9;6;0,9;0,6;14,3;1
32,4;7;0,8;0,5;13,5;1,1
26,3;11;0,8;0,4;12,8;1,2
21,5;10;0,8;0,4;13,5;1,4
16;12;0,8;0,4;12,4;1,3
24,3;9;0,8;0,5;13,2;1,3
32,7;14;1,5;0,5;12,1;2
27,6;10;6,5;0,4;8,9;1,9
26,2;6;11,5;0,3;8,7;0,8
23,9;1;15,5;0,3;7,5;0,6
18,3;0;18,1;0,2;6,3;0,7
13,6;0;18,8;0,2;5,9;0,6
11;1;17,6;0,2;5,7;0,7
16,2;2;17,8;0,2;5,8;0,7
12,9;1;17;0,2;5,9;0,6
10,5;2;16,7;0,2;6,2;0,7
8;2;15,3;0,3;7,1;0,7
8;3;12;0,3;10,3;0,8
6,5;5;11,6;0,4;12,4;0,8
11,4;6;11,1;0,4;11,7;0,8
11,9;5;7,6;0,3;13,3;0,8
18,8;5;6,6;0,3;12,8;1,9
16;16;2;0,4;16,2;3,8
13,6;1;2;0,4;14,9;1,6
13,4;8;2,1;0,3;14,4;1,5
16,9;6;1;0,4;15,5;1,8
18,7;4;1,7;0,3;15;2,1
23,3;7;1,6;0,3;15;2,8
19;19;0,8;0,4;16,2;3,8
0;40;0,9;0,7;19,5;1,7
65,4;22;1,7;0,9;16;1,8
59,7;8;6,2;0,6;13,3;1
45,9;8;12,4;0,4;9,7;0,6
36,9;5;16;0,3;8,2;0,5
43,7;3;17,3;0,2;6,9;0,6
39,7;1;16,8;0,3;7,4;0,6
28,8;7;16,6;0,3;7,4;0,5
21,3;5;14,6;0,3;9,1;0,6
29,2;3;13,2;0,4;11;0,6
26;3;13,2;0,3;10,7;0,6
31,7;6;12,2;0,3;12;0,6
24,6;9;8,6;0,4;16,2;0,6
23,4;6;3,9;0,5;18,9;0,6
35,8;10;5,9;0,4;15,6;0,6
31,7;11;6,1;0,3;14,7;0,5
31,6;6;8,2;0,3;12,4;0,5
22,1;6;9,1;0,3;10,6;0,5
17;5;6,5;0,3;11,5;1
20;13;3;0,4;15,3;2,4
14,9;7;2,7;0,3;15,7;2,9
14,8;7;3,1;0,4;14,7;2,4
21,1;7;5,9;0,3;11,5;1,1
17,2;17;2,7;0,4;18,3;0,8
25,6;10;1,9;0,5;18,1;1,2
29,6;16;2,1;0,6;15,7;3,8
39,8;22;2,7;0,6;16;2,2
41,5;7;7,5;0,5;13,9;0,8
41,9;9;13,6;0,4;9,4;0,7
34,8;5;15,6;0,3;8,9;0,9
36,1;4;16,8;0,3;9,5;0,6
33,4;5;17,2;0,3;9,2;0,6
26,5;5;16,5;0,3;9;0,6
22,4;4;17;0,4;10,3;0,6
21,2;7;14,9;0,4;13;0,8
20,7;7;12,8;0,4;10,8;0,7
17,2;6;10,6;0,3;11,1;0,7
19,5;10;9,8;0,4;13,2;0,7
20,4;17;7,5;0,6;14,8;0,8
33,4;16;3,6;0,5;15,7;0,7
46;10;6,1;0,4;15,5;0,9
33,9;9;4;0,4;16,7;1,4
40,6;9;4,8;0,4;14,3;1,2
29,8;7;2,7;0,3;17;2
24,5;8;1,3;0,3;18,2;4,7
28,8;13;1,3;0,3;18,1;4,7
20,2;11;1,8;0,3;17,4;3,8
31;16;1,2;0,3;19,1;4,9
22,2;19;0,8;0,4;18,9;4,1
22,9;18;3,9;0,4;16,4;2,8
46,7;7;11,2;0,4;12;1,1
38,2;6;13,5;0,3;11,2;2,4
40,6;6;17,5;0,3;10,4;1
34,9;6;19,9;0,2;8,9;0,9
27;5;20,7;0,2;8,5;0,8
24,5;2;21,7;0,2;7,6;0,8
20,9;0;20,3;0,3;9,2;0,8
29,8;1;19,9;0,3;9,3;0,8
25,1;3;18,1;0,3;12,7;0,9
24,6;8;18,3;0,3;11,8;0,9
29,1;6;16,8;0,4;14,9;0,9
31,3;5;13,3;0,5;17,8;0,9
25,6;18;14,3;0,4;15,2;0,9
33,1;14;13,1;0,3;0;3
39,1;22;3,8;0,4;21,8;10,7
39,9;16;3,3;0,4;20,2;4,9
45,1;15;2,1;0,4;21,9;3,9
40,4;21;1,7;0,4;22,2;2,3
41,5;21;1,5;0,4;22,5;4,6
40,2;18;1;0,4;22,2;5,5
45,5;27;1;0,4;22,5;5,2
46,8;18;1;0,4;19,2;3,2
49,1;29;0,8;0,6;18,8;2,4
51,5;21;2,2;0,6;16,2;6,3
55,8;35;5,1;0,6;17,3;11,7
54,9;28;10,1;0,5;0;8,2
0;0;17;0;11,8;0
0;0;0;0,3;8,3;0,5
38,2;5;23,3;0,2;5,6;0,6
27;4;23,5;0,2;5,8;0,7
20,8;10;27,6;0,3;8,1;0,9
26,8;17;32,1;0,3;8,3;1,3
37,3;19;29,1;0,3;8,4;1,3
36,8;14;25,1;0,3;7,8;1,1
43,7;10;19,9;0,3;7,7;1
33,6;14;17,5;0,3;9;0,9
39,1;22;12;0,4;15;1
36;18;6,3;0,5;20,3;0,9
37,9;23;8;0,4;16,1;1,3
35;14;2,8;0,5;20,2;2,4
26;14;5,4;0,4;17;4,1
28,4;15;4,4;0,4;17,3;3,5
35;18;2,8;0,4;18,5;5,2
32,7;16;1,8;0,4;19,1;7,7
37;0;1,4;0,4;20,1;8,2
39,4;18;1,3;0,4;20,3;5,1
34,8;23;0,9;0,4;19,4;7,7
44,6;25;2;0,5;17,6;7,7
48,6;27;5,3;0,4;16;12,4
59,2;16;10;0,4;14,7;11,4
61;19;16;0,3;11,1;5,4
44,5;15;15,4;0,3;8,9;2,2
43,6;9;17,5;0,3;10;1,3
40;8;21,7;0,3;10,7;1,3
29,7;6;31,3;0,3;8,2;1,1
35,6;5;28,6;0,2;7,4;1,1
25,6;7;26,7;0,2;6,6;0,9
19,3;4;23,9;0,2;6,4;0,9
14,8;1;20,7;0,2;7,2;1
23,9;2;16;0,3;8,6;1
18;18;14,9;0,4;12,1;1,1
13;8;9,5;0,5;17,8;1,3
20,6;14;4,4;0,6;24;1,6
19,7;15;6,8;0,5;20,2;1,6
27,9;19;7,2;0,5;18,4;1,3
33,1;17;8,3;0,4;15;1,1
24,4;16;5,3;0,4;15,7;1,6
21,5;16;5,3;0,4;13,9;1,5
23,8;13;2,7;0,4;15;1
23,3;17;1,5;0,4;15,3;0,8
28,9;19;1,3;0,4;12,8;0,8
32,8;28;2,1;0,5;14,3;0,9
61,7;29;4,4;0,6;14,1;1
63,7;24;11,2;0,5;13,9;1,2
51,2;24;18,1;0,5;13,3;1,2
47,6;18;24,4;0,3;9,5;1,1
40,5;8;22;0,3;6,2;0,8
29,8;4;18,9;0,2;4,4;0,7
21,9;7;17,9;0,3;5,6;0,7
16,7;13;13,2;0,5;14,4;0,8
27,9;9;10,4;0,5;12;0,7
26,7;10;7,7;0,5;13,8;0,8
19;13;5,4;0,5;17,5;0,7
14,9;11;5,2;0,5;16,7;0,7
23,1;14;3,2;0,6;19,3;0,7
17,8;12;2,8;0,6;18,6;0,6
14;14;1,2;0,7;19,8;0,6
20,9;18;1,4;0,6;19,7;0,7
18,5;16;1,1;0,6;17,8;0,7
13,1;10;0,7;0,6;18,2;1
15;13;0,7;0,6;17,7;1,3
19;14;0,7;0,5;18;1,6
25,1;15;0,7;0,5;16;1,3
19;19;0,7;0,5;16,7;1,4
23;23;0,7;0,6;17,5;1,3
19,2;11;1,4;0,6;16,9;1
28,6;22;2,5;0,5;15,5;1,1
23,6;19;6,5;0,5;13,7;3,5
17,6;0;12,8;0,4;12,3;2,3
0;0;0;0;0;0
21,8;0;10,2;0;0;0
32,3;9;0;0;0;0
24;5;0;0;0;0
17,2;3;0;0;0;0
19,8;3;11,9;0;0;0
15;5;11;0,1;0;0
16;16;4,4;0,4;0;0
13,9;12;0,9;0,6;0;0
19,9;17;1,2;0,6;0;0
34,5;16;0,7;0,8;0;0
29,2;22;0,8;1;0;0
42,7;11;0,7;0,9;0;0
36,1;12;0,7;0,9;0;0
37,6;14;0,6;0,9;0;1,1
43,9;12;0,8;0,7;0;1
35,3;10;0,7;0,7;0;0,9
28,9;11;0,7;0,6;0;0,9
23,4;17;0,7;0,7;0;1
34,4;31;0,8;0,8;0;1,3
43,9;20;0,9;0,8;0;1,6
50,1;22;2,8;0,6;0;5,5
37,1;12;7,8;0,4;0;3,2
26,9;9;11,9;0,3;11,9;3
34,3;7;15,1;0,3;11,9;3,3
43,5;4;20;0,2;10,3;3
31,6;5;25,4;0,2;9,8;1,8
29,3;21;25,3;0,3;9,8;1,1
40,3;12;25,3;0,2;8,1;1
29,4;12;23,6;0,2;8,2;0,9
26,1;13;20,9;0,2;7,8;0,9
30,6;6;16,9;0,2;6,4;0,8
28,2;6;13,4;0,2;6,2;0,8
24;10;10;0,4;13,5;0,9
23,3;10;8,1;0,4;14;0,8
27,6;11;4,8;0,4;14,3;0,7
20,6;11;3;0,4;15,8;0,8
18,1;10;1,3;0,4;18,2;0,8
20,9;10;3,4;0,4;14,6;0,9
14,7;7;1,8;0,4;14,3;0,9
21,3;12;0,3;0,4;15,1;0,9
0;24;0,3;0,5;15,4;1
18,5;18;0,6;0,5;14,6;1
0;36;0,7;0,7;18,1;1,1
32,8;20;0,9;0,8;16,8;1,1
38,6;26;2,3;0,7;15,9;2,4
41,3;25;8;0,5;16,2;8,2
34,7;28;12,1;0,4;16,7;6,6
41,2;19;18,5;0,4;15;4,4
34,9;8;23,9;0,3;9,7;2
39;6;0;0;0;0
28,8;8;22,9;0,2;8;1
21,2;11;21,6;0,3;8,6;1
31;12;20,3;0,3;9,6;1,1
23,3;13;18,1;0,3;10,5;1,2
23,5;12;16,5;0,2;7,6;1
17,7;9;13,3;0,3;7,9;1
0;24;3,2;0,8;22,4;1,1
33,1;18;1,4;0,8;21,7;1,1
23,9;22;1,5;0,6;20,4;1,1
35;34;0,6;0,8;23,9;1,3
48,7;29;0,7;0,9;21,1;1,3
51;22;0,7;0,8;18,7;1
47,1;23;0,7;0,8;15,5;1
47,2;19;0,6;0,6;16,5;0,9
44,8;25;0,7;0,7;16,2;0,9
43,5;26;0,7;0,6;16,3;1,2
36,7;25;0,7;0,6;15,5;1,7
54;32;1,2;0,6;15,7;3,1
66,6;38;2,3;0,5;16,8;8,9
71,9;44;6,7;0,5;15,9;10,4
59,5;27;15,5;0,4;15,8;4,6
53,1;17;20,8;0,3;11,8;2,8
39,1;10;22,3;0,3;11,8;1,7
28,4;7;19,5;0,2;11,4;0,7
27,8;10;24,2;0,2;10,1;0,9
30,8;14;23,7;0,2;8,4;1,1
33,5;14;23,1;0,2;9,1;1,1
81,2;23;14,6;0,5;18,6;1
101,2;31;6,3;0,9;32;1
73,3;28;2,8;1,1;37,1;0,9
62,1;29;1,4;1,3;34,5;0,8
64,8;45;0,7;1,2;29,9;0,8
69,4;48;0,7;1,2;31,1;1,1
70;29;0,7;1;27,8;1,4
67,9;30;0,7;0,8;24,2;1,5
63,2;17;0,7;0,6;21,7;2,2
57,7;17;0,8;0,6;19,8;1,7
48,3;17;1;0,5;19,2;1,3
43,1;8;0,8;0,5;18,1;1
38,5;21;1;0,5;20,8;1,1
41,1;28;1;0,6;21,8;1,9
52,1;29;1,7;0,7;19,9;3,4
82;17;8,4;0,4;16,4;4,6
80,8;18;11,5;0,4;15,9;5,2
74,1;8;12,8;0,3;13,4;2
48,8;6;15,8;0,3;9,5;0,8
50,5;6;15,6;0,3;8,9;0,7
44,8;3;16,6;0,3;8,4;0,7
40,2;8;14,3;0,3;10,7;0,7
28,6;6;15,8;0,3;10,3;0,7
28,2;6;13;0,4;12,9;0,6
23;8;12,9;0,4;12,8;0,6
26,7;12;11,5;0,4;14,3;0,7
24,9;13;9,4;0,5;16,2;0,8
22;16;4,7;0,6;20,2;0,8
40,7;22;2,8;0,6;21;0,8
52,6;32;1,8;0,5;19,4;0,8
58,3;13;1,6;0,5;19,4;0,8
57,3;23;2;0,5;17,5;0,8
43,1;9;3,7;0,3;16,1;0,6
57,1;8;6,1;0,2;13,2;0,8
41,5;6;6,4;0,2;12,7;2,9
30,1;9;5,7;0,2;13,1;1,4
26;0;1,7;0,4;17,4;1,4
0;41;0,8;0,7;19,5;2
67,6;43;0,9;1,3;19,4;2,9
107,9;38;2,3;0,9;17,6;4,5
129,4;8;9,3;0,5;13;2,7
93,1;8;14;0,3;12,4;2,4
74,8;7;16,7;0,2;10,5;1,7
63,9;9;18,9;0,2;8,7;1
56,3;11;20,8;0,2;8,2;0,7
41,5;7;18,9;0,2;7,6;0,6
35,5;4;17,6;0,2;8,7;0,6
34,5;25;26,2;0,3;12,5;1,1
33,9;26;29,5;0,4;13;1,3
34,1;11;21;0,3;11,1;1
29,5;16;14,7;0,3;13,2;0,9
30,8;16;13,4;0,4;15,5;0,9
29,2;28;5,8;0,6;22;0,9
36,7;26;5,7;0,5;18,6;0,8
39,7;8;7,6;0,4;15,1;0,8
41,5;8;8,3;0,4;13,9;0,7
29,4;11;3,3;0,5;17,1;0,8
25;13;1,5;0,5;19,5;0,9
27,6;9;4,1;0,4;15,9;0,9
31,5;8;1,8;0,4;17,2;1,1
24,3;8;1,5;0,4;16,1;1
22,1;15;1,2;0,5;17,7;1,1
36,2;12;2,2;0,5;15,7;1,5
26,8;14;6,1;0,5;13,6;2,6
23,4;7;13,7;0,3;9,6;0,9
21,1;4;18,2;0,3;7;0,7
25,8;4;18,3;0,2;6,1;0,7
38,1;1;18;0,3;5,7;0,7
28,1;0;17,1;0,3;6,4;0,7
20,7;2;16,7;0,3;6;0,7
19,4;3;15,9;0,3;6,5;0,7
17,9;1;15,1;0,3;6,5;0,8
16,4;1;15,3;0,3;6,8;0,7
12,6;1;13,3;0,3;7,5;0,8
19,8;3;9,1;0,3;10,9;0,7
17,3;6;7,1;0,4;12,7;0,8
14,8;6;5,8;0,4;13,6;0,8
20,8;6;4,8;0,4;13;0,7
16,7;6;4,9;0,4;13,3;0,8
13,4;4;4,5;0,4;14,4;0,8
14,2;4;6,6;0,2;10,9;0,7
10,5;0;8,2;0,2;8,7;0,6
17,9;3;8,4;0,2;7,9;0,6
12,7;1;6,2;0,2;10,3;0,7
17,2;2;3,8;0,3;13,9;0,7
12,7;10;2,9;0,4;13,9;0,7
15,3;9;2,4;0,4;14,8;0,7
16,7;6;4,9;0,3;12,2;0,7
13;2;7,6;0,3;9,9;0,8
