Fecha;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HT
29-11-2023 09:00;37;20;0,4;0;108;0;1,1;41;25,4;66,4;0;0;0;0
29-11-2023 10:00;37;20;0;0;0;0;0;0;0;0;0;0;0;0
29-11-2023 11:00;19;5;0;0;0;0;0;0;0;0;0;0;0;0
29-11-2023 12:00;10;5;1,9;0;196;0;0;4,3;6,3;10,6;0;0;0;0
29-11-2023 13:00;11;3;4,1;0;95;0;0;4,9;6,6;11,4;0;0;0;0
29-11-2023 14:00;7;7;1,3;0;89;0;0,4;4,2;5,9;10,1;0;0;0;0
29-11-2023 15:00;6;6;3,5;0;96;0;0,4;3,6;4,9;8,5;0;0;0;0
29-11-2023 16:00;10;6;0,8;0;234;0;0,4;5,9;7,3;13,1;0;0;0;0
29-11-2023 17:00;17;9;2,4;0;281;0;0,7;12,9;17,1;29,9;0;0;0;0
29-11-2023 18:00;36;17;0,5;0;221;0;1,2;19,8;30,2;50;0;0;0;0
29-11-2023 19:00;28;20;0,7;0;158;0;1,3;27,7;21,1;48,9;0;0;0;0
29-11-2023 20:00;69;32;0,4;0;118;0;1,9;56,6;31,7;88,3;0;0;0;0
29-11-2023 21:00;17;9;0,8;0;127;0;0,7;12,7;17,3;30;0;0;0;0
29-11-2023 22:00;24;11;1,1;0;134;0;0,7;12,8;13,8;26,6;0;0;0;0
29-11-2023 23:00;18;13;1,3;0;137;0;0,7;11,7;13,6;25,3;0;0;0;0
29-11-2023 24:00;18;11;1,6;0;136;0;0,5;8,1;12,6;20,7;0;0;0;0
30-11-2023 01:00;16;7;1,5;0;139;0;0,4;5,1;8,9;14;0;0;0;0
30-11-2023 02:00;10;6;1,1;0;134;0;0,3;3,7;8;11,7;0;0;0;0
30-11-2023 03:00;12;5;1;0;136;0;0,3;3;8;11;0;0;0;0
30-11-2023 04:00;11;9;1,4;0;138;0;0,2;2,9;6,7;9,6;0;0;0;0
30-11-2023 05:00;17;9;0,8;0;127;0;0,3;7,2;9,9;17,1;0;0;0;0
30-11-2023 06:00;19;11;1,1;0;144;0;0,6;21,3;15;36,3;0;0;0;0
30-11-2023 07:00;48;22;0,8;0;170;0;1,3;56,2;17,2;73,4;0;0;0;0
30-11-2023 08:00;68;46;0,9;0;126;0;1,6;59,9;20,1;80,1;0;0;0;0
30-11-2023 09:00;66;33;1,4;0;88;0;1,7;66,8;49,5;116,3;0;0;0;0
30-11-2023 10:00;82;38;0,1;0;30;0;1,7;56,8;56,9;113,6;0;0;0;0
30-11-2023 11:00;52;26;0,9;0;249;0;1;23,1;38,1;61,1;0;0;0;0
30-11-2023 12:00;39;23;1,5;0;290;0;0,9;12,9;29,9;42,8;0;0;0;0
30-11-2023 13:00;16;14;0,4;0;286;0;0,6;6,3;18,3;24,6;0;0;0;0
30-11-2023 14:00;52;23;1,1;0;288;0;0,8;9,2;27,2;36,4;0;0;0;0
30-11-2023 15:00;67;31;0,6;0;255;0;0,8;6,9;28,5;35,4;0;0;0;0
30-11-2023 16:00;21;11;1,8;0;96;0;0,4;3,7;7;10,7;0;0;0;0
30-11-2023 17:00;12;10;2,2;0;97;0;0,4;4,2;8;12,2;0;0;0;0
30-11-2023 18:00;14;14;2,4;0;92;0;0,5;4,7;9,8;14,5;0;0;0;0
30-11-2023 19:00;15;15;2,8;0;91;0;0,5;4,8;11,5;16,3;0;0;0;0
30-11-2023 20:00;17;16;1,8;0;110;0;0,4;3;8,4;11,3;0;0;0;0
30-11-2023 21:00;14;13;2;0;118;0;0,4;2,6;7,4;10;0;0;0;0
30-11-2023 22:00;15;8;2,4;0;91;0;0,4;3,6;7,8;11,4;0;0;0;0
30-11-2023 23:00;16;16;1,5;0;107;0;0,3;3;6,9;9,9;0;0;0;0
30-11-2023 24:00;12;7;3,4;0;95;0;0,3;2,8;5,9;8,7;0;0;0;0
01-12-2023 01:00;9;7;1;0;133;0;0,2;1,1;4,7;5,9;0;0;0;0
01-12-2023 02:00;8;8;1,8;0;127;0;0,2;2,2;5,6;7,9;0;0;0;0
01-12-2023 03:00;11;10;1,2;0;146;0;0,2;2,1;5,2;7,4;0;0;0;0
01-12-2023 04:00;0;10;1,5;0;134;0;0,2;2,3;5,7;8;0;0;0;0
01-12-2023 05:00;7;7;1;0;137;0;0,3;4,6;9,5;14,1;0;0;0;0
01-12-2023 06:00;12;12;1,3;0;119;0;0,5;13,3;14,2;27,5;0;0;0;0
01-12-2023 07:00;51;28;0,5;0;283;0;1,7;103,4;28,7;132,1;0;0;0;0
01-12-2023 08:00;55;39;1,1;0;137;0;1,8;70,9;23,8;94,7;0;0;0;0
01-12-2023 09:00;60;21;0,2;0;90;0;1,3;51,5;28,5;80;0;0;0;0
01-12-2023 10:00;13;5;4,9;0;87;0;0,3;4,2;6,1;10,2;0;0;0;0
01-12-2023 11:00;13;7;6,6;0;90;0;0,3;3;4;7;0;0;0;0
01-12-2023 12:00;16;5;6;0;94;0;0,3;3,1;4,3;7,4;0;0;0;0
01-12-2023 13:00;11;6;5,6;0;88;0;0,4;2,8;4,1;6,9;0;0;0;0
01-12-2023 14:00;17;10;2,7;0;115;0;0,4;3,4;5;8,3;0;0;0;0
01-12-2023 15:00;11;10;3;0;95;0;0,4;3,1;4,8;7,9;0;0;0;0
01-12-2023 16:00;13;9;4,9;0;87;0;0,4;3,9;5,4;9,3;0;0;0;0
01-12-2023 17:00;13;10;3,8;0;94;0;0,4;4,5;5,9;10,3;0;0;0;0
01-12-2023 18:00;20;13;1,4;0;107;0;0,5;3,7;7,6;11,3;0;0;0;0
01-12-2023 19:00;13;9;2,5;0;94;0;0,5;3,5;8,6;12,1;0;0;0;0
01-12-2023 20:00;14;9;2;0;101;0;0,4;3,4;7,5;10,9;0;0;0;0
01-12-2023 21:00;26;21;1,2;0;121;0;0,8;12,1;14,8;27;0;0;0;0
01-12-2023 22:00;26;17;1,2;0;139;0;0,8;18,1;14,3;32,5;0;0;0;0
01-12-2023 23:00;20;13;1;0;132;0;0,7;11,5;13,3;24,8;0;0;0;0
01-12-2023 24:00;9;9;1,2;0;135;0;0,5;7,7;12,8;20,5;0;0;0;0
02-12-2023 01:00;17;7;1,7;0;141;0;0,5;8;13,3;21,4;0;0;0;0
02-12-2023 02:00;20;9;1,3;0;138;0;0,5;8,5;13,8;22,3;0;0;0;0
02-12-2023 03:00;14;13;1,1;0;138;0;0,5;11,9;14,6;26,5;0;0;0;0
02-12-2023 04:00;15;9;1,5;0;140;0;0,5;15,4;15,9;31,3;0;0;0;0
02-12-2023 05:00;19;10;1,4;0;137;0;0,5;15;16,3;31,3;0;0;0;0
02-12-2023 06:00;20;11;1,1;0;138;0;0,6;17,3;15;32,4;0;0;0;0
02-12-2023 07:00;31;19;0,9;0;155;0;1,1;44,6;17,2;61,8;0;0;0;0
02-12-2023 08:00;51;28;0,7;0;129;0;1,4;55,5;22,2;77,8;0;0;0;0
02-12-2023 09:00;64;32;0,9;0;92;0;1,4;50,6;38,9;89,5;0;0;0;0
02-12-2023 10:00;67;32;2;0;86;0;1,3;32,8;45,9;78,8;0;0;0;0
02-12-2023 11:00;20;12;1,1;0;171;0;0,4;4,9;9,7;14,7;0;0;0;0
02-12-2023 12:00;24;15;3,7;0;99;0;0,4;2,4;4,6;7,1;0;0;0;0
02-12-2023 13:00;18;10;2,6;0;160;0;0,4;2,8;5;7,7;0;0;0;0
02-12-2023 14:00;18;9;2,4;0;171;0;0,4;2,6;4,9;7,5;0;0;0;0
02-12-2023 15:00;9;5;2,2;0;156;0;0,4;2,7;5,6;8,3;0;0;0;0
02-12-2023 16:00;9;9;2,1;0;120;0;0,3;2;4,8;6,8;0;0;0;0
02-12-2023 17:00;7;7;2,4;0;94;0;0,4;2,4;6,1;8,5;0;0;0;0
02-12-2023 18:00;16;7;4,3;0;85;0;0,4;2,3;5,7;7,9;0;0;0;0
02-12-2023 19:00;24;12;2,4;0;76;0;0,5;2,9;12,3;15,2;0;0;0;0
02-12-2023 20:00;15;15;0,9;0;76;0;0,5;2,7;11,8;14,5;0;0;0;0
02-12-2023 21:00;21;12;0,8;0;100;0;0,5;4,3;13,4;17,7;0;0;0;0
02-12-2023 22:00;25;19;0,6;0;106;0;0,7;5,8;18,6;24,5;0;0;0;0
02-12-2023 23:00;35;21;0,6;0;121;0;0,9;13,3;19,8;33,1;0;0;0;0
02-12-2023 24:00;37;19;1,2;0;134;0;1;18,4;19,5;37,9;0;0;0;0
03-12-2023 01:00;34;22;1,7;0;141;0;0,7;9,7;19;28,7;0;0;0;0
03-12-2023 02:00;32;23;1,1;0;142;0;0,8;16,5;17,9;34,4;0;0;0;0
03-12-2023 03:00;25;16;1,3;0;140;0;0,7;14,2;16,3;30,6;0;0;0;0
03-12-2023 04:00;32;19;1,4;0;135;0;0,6;12,9;15,9;28,8;0;0;0;0
03-12-2023 05:00;25;17;0,5;0;133;0;0,6;17,5;14,7;32,3;0;0;0;0
03-12-2023 06:00;17;17;0,6;0;99;0;0,5;6,3;13,1;19,3;0;0;0;0
03-12-2023 07:00;19;18;1,1;0;121;0;0,3;2;8,6;10,6;0;0;0;0
03-12-2023 08:00;15;9;1;0;96;0;0,4;3,4;7,1;10,5;0;0;0;0
03-12-2023 09:00;20;18;0,6;0;81;0;0,5;6,8;11,9;18,7;0;0;0;0
03-12-2023 10:00;25;17;0,7;0;85;0;0,5;5,6;12,7;18,3;0;0;0;0
03-12-2023 11:00;25;18;0,5;0;52;0;0,5;4,8;13,9;18,7;0;0;0;0
03-12-2023 12:00;19;14;2;0;89;0;0,4;1,5;8;9,5;0;0;0;0
03-12-2023 13:00;16;12;3,3;0;86;0;0,3;0,5;3,6;4,1;0;0;0;0
03-12-2023 14:00;13;11;2,1;0;98;0;0,3;0,6;3,1;3,7;0;0;0;0
03-12-2023 15:00;18;11;3,1;0;96;0;0,3;1,7;4,4;6,1;0;0;0;0
03-12-2023 16:00;14;11;2,8;0;88;0;0,3;1,8;5,3;7,2;0;0;0;0
03-12-2023 17:00;17;12;3;0;85;0;0,3;1,6;5;6,7;0;0;0;0
03-12-2023 18:00;13;12;3,2;0;87;0;0,3;1,4;4,6;6;0;0;0;0
03-12-2023 19:00;13;9;2,6;0;89;0;0,3;1,5;5,5;7;0;0;0;0
03-12-2023 20:00;10;7;2,1;0;77;0;0,3;2;6,6;8,6;0;0;0;0
03-12-2023 21:00;16;10;0,7;0;151;0;0,4;3;8,6;11,6;0;0;0;0
03-12-2023 22:00;15;12;1;0;100;0;0,4;2,3;9,5;11,8;0;0;0;0
03-12-2023 23:00;21;13;0,5;0;97;0;0,5;4,2;12,8;16,9;0;0;0;0
03-12-2023 24:00;14;14;0,8;0;123;0;0,4;3,3;12,1;15,4;0;0;0;0
04-12-2023 01:00;20;15;0,9;0;143;0;0,4;2,2;9,2;11,4;0;0;0;0
04-12-2023 02:00;15;15;1,2;0;116;0;0,3;0,9;7,4;8,3;0;0;0;0
04-12-2023 03:00;15;15;0,8;0;91;0;0,3;0,7;6,5;7,3;0;0;0;0
04-12-2023 04:00;19;14;0,5;0;147;0;0,4;1,7;13,2;14,9;0;0;0;0
04-12-2023 05:00;15;15;1,2;0;139;0;0,4;3;9,5;12,5;0;0;0;0
04-12-2023 06:00;24;11;0,9;0;147;0;0,7;19,3;14,3;33,7;0;0;0;0
04-12-2023 07:00;48;28;0,6;0;191;0;1,6;65;21;86;0;0;0;0
04-12-2023 08:00;59;29;0,4;0;114;0;1,8;70,8;23,8;94,7;0;0;0;0
04-12-2023 09:00;60;37;0,4;0;258;0;1,6;50,1;37,6;87,7;0;0;0;0
04-12-2023 10:00;21;14;1;0;212;0;0,7;0;0;0;0;0;0;0
04-12-2023 11:00;12;11;0,7;0;126;0;0,5;0;0;0;0;0;0;0
04-12-2023 12:00;9;7;1,8;0;164;0;0,4;0;0;0;0;0;0;0
04-12-2023 13:00;10;8;3,7;0;191;0;0,4;0;0;0;0;0;0;0
04-12-2023 14:00;14;6;5,6;0;204;0;0,3;0;0;0;0;0;0;0
04-12-2023 15:00;12;11;3,7;0;196;0;0,4;0;0;0;0;0;0;0
04-12-2023 16:00;13;8;2;0;177;0;0,4;0;0;0;0;0;0;0
04-12-2023 17:00;12;6;2,5;0;98;0;0,4;0;0;0;0;0;0;0
04-12-2023 18:00;17;10;3,6;0;92;0;0,5;0;0;0;0;0;0;0
04-12-2023 19:00;12;8;2,8;0;84;0;0,5;0;0;0;0;0;0;0
04-12-2023 20:00;12;10;2,3;0;81;0;0,4;0;0;0;0;0;0;0
04-12-2023 21:00;12;10;1,6;0;86;0;0,5;0;0;0;0;0;0;0
04-12-2023 22:00;16;16;1,8;0;89;0;0,4;0;0;0;0;0;0;0
04-12-2023 23:00;11;11;0,9;0;134;0;0,5;0;0;0;0;0;0;0
04-12-2023 24:00;17;9;0,9;0;200;0;0,4;0;0;0;0;0;0;0
05-12-2023 01:00;13;8;0,7;0;143;0;0,3;0;0;0;0;0;0;0
05-12-2023 02:00;11;9;0,8;0;148;0;0,3;0;0;0;0;0;0;0
05-12-2023 03:00;11;11;0,8;0;115;0;0,3;0;0;0;0;0;0;0
05-12-2023 04:00;11;9;1,1;0;139;0;0,2;0;0;0;0;0;0;0
05-12-2023 05:00;14;8;0,7;0;151;0;0,3;0;0;0;0;0;0;0
05-12-2023 06:00;18;10;0,7;0;121;0;0,5;0;0;0;0;0;0;0
05-12-2023 07:00;42;18;0,8;0;159;0;1,2;0;0;0;0;0;0;0
05-12-2023 08:00;82;44;0,5;0;203;0;2;0;0;0;0;0;0;0
05-12-2023 09:00;60;27;0,9;0;342;0;1,6;0;0;0;0;0;0;0
05-12-2023 10:00;10;8;1,8;0;98;0;0,4;0;0;0;0;0;0;0
05-12-2023 11:00;12;8;1,9;0,4;134;0;0;0;0;0;0;0;0;0
05-12-2023 12:00;17;6;2,8;0;90;0;0,3;3,2;5,7;8,9;0;0;0;0
05-12-2023 13:00;16;10;5;0;89;0;0,4;3;5;8;0;0;0;0
05-12-2023 14:00;12;6;4,9;0;92;0;0,3;2,6;4,2;6,8;0;0;0;0
05-12-2023 15:00;20;7;4,3;0;94;0;0,3;3,6;4,4;8;0;0;0;0
05-12-2023 16:00;16;7;5;0;95;0;0,3;3;4,2;7,1;0;0;0;0
05-12-2023 17:00;17;7;3,5;0;109;0;0,3;3,1;4,5;7,6;0;0;0;0
05-12-2023 18:00;13;8;3,7;0;92;0;0,4;3,8;5,2;9;0;0;0;0
05-12-2023 19:00;12;11;2,2;0;114;0;0,3;2,3;5,1;7,3;0;0;0;0
05-12-2023 20:00;13;8;2,6;0;96;0;0,4;3,4;6,9;10,3;0;0;0;0
05-12-2023 21:00;14;10;2,2;0;107;0;0,3;2;4,5;6,5;0;0;0;0
05-12-2023 22:00;33;15;0,6;0;202;0;0,8;12,4;20,6;33;0;0;0;0
05-12-2023 23:00;28;17;0,9;0;145;0;0,9;14,4;18,3;32,7;0;0;0;0
05-12-2023 24:00;18;9;1,1;0;92;0;0,6;11,6;16,8;28,4;0;0;0;0
06-12-2023 01:00;25;13;0,6;0;175;0;0,7;11,6;22,6;34,3;0;0;0;0
06-12-2023 02:00;17;13;0,9;0;142;0;0,5;8,1;18;26,1;0;0;0;0
06-12-2023 03:00;13;12;1;0;137;0;0,4;5,4;15,7;21,1;0;0;0;0
06-12-2023 04:00;14;8;1,1;0;144;0;0,3;2,6;9,2;11,8;0;0;0;0
06-12-2023 05:00;12;12;1,4;0;144;0;0,4;6,1;10,4;16,6;0;0;0;0
06-12-2023 06:00;11;11;1,4;0;163;0;0,5;11,6;11,9;23,6;0;0;0;0
06-12-2023 07:00;28;17;1,9;0;212;0;0,8;26,4;19,7;46;0;0;0;0
06-12-2023 08:00;31;14;1,6;0;228;0;0,9;22,8;17,6;40,4;0;0;0;0
06-12-2023 09:00;12;8;0,8;0;213;0;0,4;7;7,9;14,9;0;0;0;0
06-12-2023 10:00;7;6;2,4;0;109;0;0,3;4,3;4,9;9,2;0;0;0;0
06-12-2023 11:00;7;6;2,9;0;106;0;0,3;3,6;4,3;7,8;0;0;0;0
06-12-2023 12:00;6;4;4,4;0;96;0;0,3;3,4;3,9;7,3;0;0;0;0
06-12-2023 13:00;12;2;2;0;150;0;0,4;4,3;4,5;8,8;0;0;0;0
06-12-2023 14:00;17;5;3,2;0;97;0;0,4;4,2;5,1;9,3;0;0;0;0
06-12-2023 15:00;12;7;1,6;0;131;0;0,4;4,7;5,7;10,4;0;0;0;0
06-12-2023 16:00;13;5;4,2;0;85;0;0,4;4,2;4,9;9;0;0;0;0
06-12-2023 17:00;9;6;3,7;0;93;0;0,4;3,4;4;7,3;0;0;0;0
06-12-2023 18:00;8;6;2,6;0;92;0;0,4;3,3;5,1;8,4;0;0;0;0
06-12-2023 19:00;11;11;2,7;0;98;0;0,4;3,6;5,2;8,8;0;0;0;0
06-12-2023 20:00;9;9;1,6;0;127;0;0,4;4,2;7,6;11,9;0;0;0;0
06-12-2023 21:00;9;8;2,2;0;97;0;0,3;3,7;6;9,8;0;0;0;0
06-12-2023 22:00;8;8;1,6;0;90;0;0,4;3,1;6,2;9,2;0;0;0;0
06-12-2023 23:00;14;12;0,8;0;139;0;0,5;4,3;10,2;14,5;0;0;0;0
06-12-2023 24:00;20;14;1,1;0;134;0;0,6;8,7;15,2;23,8;0;0;0;0
07-12-2023 01:00;15;13;1,2;0;142;0;0,6;7,1;14,6;21,8;0;0;0;0
07-12-2023 02:00;16;12;1,1;0;145;0;0,4;3,7;11,1;14,8;0;0;0;0
07-12-2023 03:00;16;15;1;0;149;0;0,4;3,5;10,6;14,1;0;0;0;0
07-12-2023 04:00;15;9;1;0;139;0;0,4;5,6;12,6;18,2;0;0;0;0
07-12-2023 05:00;19;14;0,9;0;141;0;0,4;8,3;12,2;20,6;0;0;0;0
07-12-2023 06:00;18;17;0,6;0;151;0;0,7;30,2;15,6;45,8;0;0;0;0
07-12-2023 07:00;40;18;1,1;0;142;0;1,2;47;17,4;64,4;0;0;0;0
07-12-2023 08:00;63;43;0,7;0;173;0;1,5;50,4;19,9;70,3;0;0;0;0
07-12-2023 09:00;62;33;1,6;0;82;0;1,5;54,2;39,4;93,7;0;0;0;0
07-12-2023 10:00;73;40;0,2;0;62;0;1,7;51,8;58,4;110,2;0;0;0;0
07-12-2023 11:00;62;29;1,5;0;82;0;1,3;22,7;48,8;71,4;0;0;0;0
07-12-2023 12:00;61;32;1,5;0;79;0;1,2;11;46,7;57,7;0;0;0;0
07-12-2023 13:00;101;48;2,7;0;297;0;1,2;5,3;47,9;53,2;0;0;0;0
07-12-2023 14:00;93;44;2,4;0;290;0;1,1;4,8;42,6;47,4;0;0;0;0
07-12-2023 15:00;69;38;1,4;0;315;0;1;9,9;34,8;44,7;0;0;0;0
07-12-2023 16:00;56;26;1,5;0;308;0;1;9,3;31,8;41,1;0;0;0;0
07-12-2023 17:00;55;31;0,8;0;45;0;1,1;12,7;35,5;48,2;0;0;0;0
07-12-2023 18:00;20;13;1;0;50;0;0,8;7,6;20,6;28,2;0;0;0;0
07-12-2023 19:00;41;28;0,1;0;239;0;1,2;13,8;37,6;51,3;0;0;0;0
07-12-2023 20:00;26;22;0,7;0;135;0;0,8;8,8;22,4;31,1;0;0;0;0
07-12-2023 21:00;19;15;2;0;80;0;0,4;4,1;11,4;15,5;0;0;0;0
07-12-2023 22:00;18;11;1,4;0;90;0;0,3;2,2;7,1;9,3;0;0;0;0
07-12-2023 23:00;10;10;1,4;0;132;0;0,3;2,4;6,9;9,4;0;0;0;0
07-12-2023 24:00;16;7;2,2;0;83;0;0,3;3,2;7,6;10,8;0;0;0;0
08-12-2023 01:00;15;15;3,7;0;86;0;0,3;1,7;4,3;5,9;0;0;0;0
08-12-2023 02:00;13;13;1,4;0;96;0;0,3;2,4;5,4;7,8;0;0;0;0
08-12-2023 03:00;13;9;0,6;0;120;0;0,3;1,8;5,4;7,2;0;0;0;0
08-12-2023 04:00;10;9;1;0;137;0;0,3;2,2;5,3;7,4;0;0;0;0
08-12-2023 05:00;13;10;1,2;0;108;0;0,3;1,8;5,6;7,4;0;0;0;0
08-12-2023 06:00;20;9;0,7;0;122;0;0,4;4,3;9,1;13,5;0;0;0;0
08-12-2023 07:00;27;19;1;0;150;0;0,6;10;11,6;21,6;0;0;0;0
08-12-2023 08:00;62;40;0,8;0;172;0;0,7;8,3;11,8;20,1;0;0;0;0
08-12-2023 09:00;28;20;0;0;160;0;0,7;10,5;17,3;27,8;0;0;0;0
08-12-2023 10:00;13;12;1,4;0;248;0;0,4;3,9;8;12;0;0;0;0
08-12-2023 11:00;19;8;1,6;0;251;0;0,4;3,8;6,5;10,3;0;0;0;0
08-12-2023 12:00;11;7;3;0;225;0;0,3;2,6;4,6;7,2;0;0;0;0
08-12-2023 13:00;8;8;1,1;0;209;0;0,3;2,3;3,8;6,1;0;0;0;0
08-12-2023 14:00;0;10;1,4;0;221;0;0,3;2,7;4,2;6,9;0;0;0;0
08-12-2023 15:00;0;11;3,5;0;85;0;0,3;2,4;4;6,4;0;0;0;0
08-12-2023 16:00;10;10;3,7;0;83;0;0,3;2,6;4,2;6,8;0;0;0;0
08-12-2023 17:00;20;7;2;0;75;0;0,3;2,5;4,6;7,1;0;0;0;0
08-12-2023 18:00;6;6;2,9;0;91;0;0,4;2;4,2;6,2;0;0;0;0
08-12-2023 19:00;14;13;2,4;0;90;0;0,5;3,8;8;11,8;0;0;0;0
08-12-2023 20:00;14;11;1;0;140;0;0,7;10,2;12,3;22,4;0;0;0;0
08-12-2023 21:00;14;11;0,9;0;130;0;0,6;10,2;12,3;22,4;0;0;0;0
08-12-2023 22:00;16;6;0,8;0;139;0;0,6;11;13,1;24,2;0;0;0;0
08-12-2023 23:00;11;5;0,6;0;130;0;0,6;10;12,1;22,1;0;0;0;0
08-12-2023 24:00;13;5;1,1;0;117;0;0,6;7,1;13,5;20,6;0;0;0;0
09-12-2023 01:00;17;6;0,8;0;134;0;0,5;5,1;11,1;16,2;0;0;0;0
09-12-2023 02:00;13;6;1,1;0;116;0;0,4;2,9;9,3;12,3;0;0;0;0
09-12-2023 03:00;11;7;0,8;0;118;0;0,3;2,2;6,9;9;0;0;0;0
09-12-2023 04:00;13;7;0,5;0;195;0;0,4;4,7;10,9;15,6;0;0;0;0
09-12-2023 05:00;13;9;0,5;0;162;0;0,4;6,4;12,9;19,3;0;0;0;0
09-12-2023 06:00;24;17;0,5;0;148;0;0,7;18,8;16,1;34,9;0;0;0;0
09-12-2023 07:00;28;16;0,6;0;114;0;0,9;27,1;18,9;46;0;0;0;0
09-12-2023 08:00;10;7;0,2;0;44;0;0,6;15,1;13,6;28,7;0;0;0;0
09-12-2023 09:00;10;8;0,5;0;56;0;0,4;5,8;8,2;14;0;0;0;0
09-12-2023 10:00;7;7;2,3;0;251;0;0,4;7;7,7;14,7;0;0;0;0
09-12-2023 11:00;13;7;3,2;0;256;0;0,4;6,2;7,3;13,6;0;0;0;0
09-12-2023 12:00;9;6;0,4;0;307;0;0,5;6,6;8,3;14,8;0;0;0;0
09-12-2023 13:00;8;8;1,1;0;63;0;0,4;5,4;7,4;12,8;0;0;0;0
09-12-2023 14:00;8;4;2,1;0;60;0;0,4;4,9;5,8;10,7;0;0;0;0
09-12-2023 15:00;10;10;2,3;0;247;0;0,4;6,6;7,7;14,3;0;0;0;0
09-12-2023 16:00;7;6;0,8;0;135;0;0,4;4,7;6,5;11,2;0;0;0;0
09-12-2023 17:00;6;5;3,5;0;98;0;0,3;2,7;3,6;6,4;0;0;0;0
09-12-2023 18:00;6;6;2,5;0;87;0;0,3;2,3;4,3;6,6;0;0;0;0
09-12-2023 19:00;0;6;1;0;133;0;0,4;2,8;6,1;8,8;0;0;0;0
09-12-2023 20:00;0;8;0,5;0;145;0;0,4;3,9;8,1;12,1;0;0;0;0
09-12-2023 21:00;0;10;0,7;0;96;0;0,5;7,7;10,3;17,9;0;0;0;0
09-12-2023 22:00;0;8;1,8;0;79;0;0,3;2,8;5,8;8,6;0;0;0;0
09-12-2023 23:00;5;5;0,8;0;72;0;0,3;2,4;4,6;7;0;0;0;0
09-12-2023 24:00;7;7;0,1;0;75;0;0,6;7,7;12;19,7;0;0;0;0
10-12-2023 01:00;17;8;0,5;0;330;0;0,8;15,5;19;34,5;0;0;0;0
10-12-2023 02:00;8;8;0,3;0;160;0;0,6;7,6;15,3;22,9;0;0;0;0
10-12-2023 03:00;9;8;0,4;0;337;0;0,6;8,4;15,6;23,9;0;0;0;0
10-12-2023 04:00;17;10;0,2;0;342;0;0,5;6,9;16,4;23,2;0;0;0;0
10-12-2023 05:00;8;7;0,2;0;149;0;0,5;9,9;13,8;23,7;0;0;0;0
10-12-2023 06:00;11;8;0,8;0;128;0;0,6;11,6;12,4;24;0;0;0;0
10-12-2023 07:00;18;9;0,5;0;147;0;0,8;21,9;14;35,9;0;0;0;0
10-12-2023 08:00;7;6;1;0;93;0;0,5;9;10,3;19,2;0;0;0;0
10-12-2023 09:00;6;6;1;0,1;270;0;0,5;9,2;11,2;20,3;0;0;0;0
10-12-2023 10:00;0;7;3,5;0;274;0;0,5;8;10,2;18,2;0;0;0;0
10-12-2023 11:00;0;8;2,8;0,3;273;0;0,5;7,6;9,9;17,5;0;0;0;0
10-12-2023 12:00;6;6;1,5;0;229;0;0,3;4,7;6,6;11,4;0;0;0;0
10-12-2023 13:00;7;3;2,2;0;238;0;0,3;3,2;3,9;7,1;0;0;0;0
10-12-2023 14:00;6;6;1,4;0;141;0;0,3;1,5;2,6;4,1;0;0;0;0
10-12-2023 15:00;0;6;2;0;161;0;0,3;2;3,1;5,2;0;0;0;0
10-12-2023 16:00;0;4;2,4;0;184;0;0,3;2,4;3,9;6,3;0;0;0;0
10-12-2023 17:00;0;5;2,4;0;200;0;0,3;2,2;4;6,3;0;0;0;0
10-12-2023 18:00;0;7;1;0;238;0;0,3;2,6;5,8;8,4;0;0;0;0
10-12-2023 19:00;0;8;1,4;0;263;0;0,4;3,7;7,4;11,1;0;0;0;0
10-12-2023 20:00;7;6;1,5;0;88;0;0,5;7,2;10,6;17,7;0;0;0;0
10-12-2023 21:00;5;5;2;0;95;0;0,4;4,3;6,6;10,9;0;0;0;0
10-12-2023 22:00;10;9;1,4;0;101;0;0,6;9;8,4;17,4;0;0;0;0
10-12-2023 23:00;11;8;0,9;0;123;0;0,5;7,4;7,4;14,7;0;0;0;0
10-12-2023 24:00;9;8;0,8;0;98;0;0,4;4,2;7,8;12;0;0;0;0
11-12-2023 01:00;8;6;1;0;128;0;0,5;4,4;11,6;16;0;0;0;0
11-12-2023 02:00;8;5;0,9;0;133;0;0,4;2,8;11,1;13,9;0;0;0;0
11-12-2023 03:00;8;8;0,7;0;174;0;0,4;2,7;10,9;13,6;0;0;0;0
11-12-2023 04:00;10;10;0,7;0;136;0;0,4;2,1;8,1;10,2;0;0;0;0
11-12-2023 05:00;11;7;0,7;0;124;0;0,3;3,8;6,7;10,6;0;0;0;0
11-12-2023 06:00;15;5;0,9;0;137;0;0,6;15,3;10,2;25,5;0;0;0;0
11-12-2023 07:00;22;12;0,8;0;128;0;1;31,8;14,5;46,2;0;0;0;0
11-12-2023 08:00;36;13;0,4;0;252;0;1,4;57,1;22,4;79,5;0;0;0;0
11-12-2023 09:00;44;21;0,7;0;301;0;1,4;42,4;30,3;72,8;0;0;0;0
11-12-2023 10:00;37;15;0,5;0;301;0;1;24,9;23,5;48,4;0;0;0;0
11-12-2023 11:00;12;5;1;0;243;0;0,6;11,5;10,7;22,2;0;0;0;0
11-12-2023 12:00;13;6;1,2;0;76;0;0,5;7,1;7,6;14,7;0;0;0;0
